Ignore,Key,Message
Y,メッセージ,
,msg1-1,Dia naik ke dalamnya...<br>dan seketika itu juga...<br>keretanya terbakar oleh api. 
,msg1-2,
,msg1-3,Aku merasakan pecahan <br>kayu dan percikan api...<br>mengenai pipiku.
,msg2-1,"Segera, aku menjulurkan <br>tanganku ke dalam api."
,msg2-2,"""Aku harus menyelamatkannya... <br>Aku harus menyelamatkan...<br>gadis baik hati yang <br>mempercayaiku...!"""
,msg2-3,
,msg3-1,Tapi api yang besar melahap <br>semuanya...
,msg3-2,panas api mencegahku untuk <br>mendekat ke puing-puing kereta.
,msg4-1,"""Jangan berani-berani <br>mengambilnya...!"
,msg4-2,"Jika aku dikutuk dengan takdir <br>kematian ini, ambil aku saja."
,msg4-3,"Aku akan mati sebanyak apapun <br>yang diperlukan! <br>Jadi tolong, selamatkan dia...!"""
,msg5,Apinya cukup panas untuk <br>membakar tanganku...<br>tapi tidak sebanding dengan <br>dinginnya es yang membekukan <br>hatiku...
,msg6-1,"Ketika api sudah menghilang, "
,msg6-2,aku menggenggam apa yang <br>tersisa darinya di tanganku.
,msg7-1,Mataku melihat kegelapan... 
,msg7-2,Itu terasa seperti bagian dariku...
,msg7-3,menghilang...
