Ignore,Key,Message
Y,メッセージ,
,msg1,나는 도망친 솔로몬을 뒤쫓아 갔다.
,msg2-1,"태초의 악마의 권속, 솔로몬..."
,msg2-2,맹독의 저주를 부활시킬 수 있다면<br>없애는 것 또한 가능하겠지.<br>그렇게만 하면 용사님을...
,msg3,‘널 기다리고 있었다.’
,msg4,멈춰 선 솔로몬이 나를 돌아보았다.
,msg5,‘천사가 거짓말을 한 거다.<br> 지팡이의 용사는 희생될 거야.’
,msg6-1,"<i>...거짓말이야, 그럴 리 없어...</i>"
,msg6-2,"머리로는 알지만 용사님의<br>흐려진 영혼을 떠올린 순간,<br>마음속에 빈틈이 생겨났다."
,msg6-3,‘어쩌면...’ 하는 빈틈이라고도<br>하기 힘든 미세한 균열이...
,msg7,그것이 패착이었다.
,msg8,‘죽은 자는 되살릴 수 없다.<br> 하지만 너는 신을 속일 수가 있지.<br> 영혼을 만지는 힘이 있는 너라면...’
,msg9-1,그것은 금기 중의 금기였다.<br>영혼에 함부로 손대는 짓은<br>결코 용서받을 수 없다.
,msg9-2,그럼에도 솔로몬의 말은<br>스르륵 귀를 타고 들어왔다.
,msg9-3,신조차 매료시키는 속삭임이<br>달콤하게 내 마음을 끌어당겼다.
,msg10,<i>‘...이대로 아무것도 안 하면<br> 용사님 죽어 버린다...?’</i>
,msg11,<i>그만둬...!<br>내 마음에 손대지 마...!</i>
,msg12-1,숨겨왔던 속마음까지 유린하고<br>자기들에게 유리한 방향으로<br>마구 뒤바꾸어 놓는다.
,msg12-2,이건 짐승만도 못한 짓이야...!
,msg13,"악마의 힘을 절감하며 몸을 떨었다.<br>그래, 나는 공포에 전율한 것이다."
,msg14,"<i>나라면, 그분을...</i>"
,msg15,착각이었다...<br>나는 환희에 전율하던 것이었다.
