Ignore,Key,Message
Y,メッセージ,
,msg1,メルランが開いた扉を渡って<br>「楽園」へとやってきた。
,msg2-1,とはいえ剪定されて樹から落ちた、<br>今はもう終わった世界だけど。
,msg2-2,せめて私が有効利用して<br>あげるわね。
,msg3,『あなた、もう人とは<br>　呼べませんわよ』
,msg4,あら、魂だけなのに<br>意識があるなんて。<br>さすが【奇跡の魔女】ね。
,msg5-1,『一つの身体に二つの魂は<br>　入りません。
,msg5-2,　ですが、あなたはもう……<br>　半分もない』
,msg6,あの人を救うために、<br>邪魔な部分を削っただけよ。
,msg7,『人の道を踏み外すために、<br>　人の心を削ったのですか……。<br>　そんな無茶をしては……』
,msg8,邪魔なんだから仕方ないでしょ。<br>それより、少し静かにしてくれる？
,msg9-1,あなたの力で<br>やっと身体を見つけたんだから、
,msg9-2,早く入れてあげないと<br>可哀想でしょ。
,msg10,さあ勇者様、<br>新しい身体ですよ。
