Ignore,Key,Message
Y,メッセージ,
,msg1,「這、這是誤會！<br>　我真的什麼都不知道啊！」
,msg2,那個被派來當特使的女人，<br>一看到耶爾走進帳篷<br>就開始拚命喊冤。
,msg3-1,她似乎是被岩石之民<br>併吞的草原之民。
,msg3-2,地位很低，只能聽從<br>岩石之民的命令辦事。
,msg4-1,那女人拚了命地<br>在找活下去的辦法。
,msg4-2,苦苦哀求的樣子實在很難看。
,msg5,「妳為什麼要掙扎？<br>　弱者本來就注定要死，<br>　這是自然的法則。」
,msg6,「……什麼意思？<br>　妳想說弱小的人就活該受到<br>　不公平的待遇嗎？」
,msg7,她的態度一變。<br>沒了原先那副貪生怕死的模樣，<br>甚至還帶著一股烈焰般的氣勢。
,msg8,「徒有守護神的虛名，<br>　結果還不是<br>　跟都市的那些人沒兩樣。」
,msg9,「別拿石民跟耶爾比！<br>　耶爾可是……！」
,msg10,太讓人火大了。<br>不管是眼前這個女人、<br>那些混帳石民，<br>還是那些管事的……！
,msg11,之前明明都是靠耶爾一個人，<br>把入侵的石民趕回去的！
,msg12-1,為什麼沒人肯認同耶爾是一頭狼！
,msg12-2,耶爾到底哪裡做得不夠好……！
