Ignore,Key,Message
Y,メッセージ,
,msg1,耶爾一直很排斥，<br>不是狼的自己。
,msg2,每次看到耶爾因為無法像<br>母親一樣而苦惱的時候，<br>母親就會一邊幫耶爾理毛<br>一邊說：
,msg3,『妳現在的樣子就很好。<br>　就算長得不一樣，<br>　妳還是我的孩子。』
,msg4,嗚……！為什麼耶爾<br>一直聽不進母親講的話……
,msg5,母親會這麼講，<br>明明就是因為<br>她真心這麼想啊——！
,msg6-1,耶爾衝到母親身邊，<br>用力將柱子抬起來。
,msg6-2,柱子移動了一點點，<br>耶爾要再加把勁……！
,msg7-1,唔……！<br>火燒到附近了……！
,msg7-2,就算身體被燒掉，<br>耶爾也要把母親救出來……！
,msg8,「啊啊有完沒完！<br>　不要想那些有的沒的！<br>　我要專心——！」
,msg9-1,在旁邊推著柱子的女人<br>大聲吼完後，
,msg9-2,身上迸出一陣光芒。
,msg10-1,火焰……不會燙？<br>這個女人身上，<br>有精靈的庇祐嗎？
,msg10-2,不管怎樣，這樣就可以……！
,msg11,耶爾一鼓作氣，<br>推開了那根柱子。
