Ignore,Key,Message
Y,メッセージ,
,msg1,이을의 어머니는 늑대다.
,msg2,"늑대 귀와 꼬리가 달린 채<br>태어난 아기였던 이을은,<br>빈집에 버려져 있었다고 한다."
,msg3-1,어머니는 이을을 데리고 돌아갔지만<br>우두머리 늑대는 탐탁지 않아 했다.
,msg3-2,"약자는 도태당하는 게 자연의 섭리이니,<br>헛된 발악이라며..."
,msg4,"이에 반발한 어머니는 무리를 나왔고,<br>이을과 둘만의 무리를 따로 만들었다."
,msg5,인간이 사는 마을에 다다르기까지<br>어머니는 숱한 고난에도 굴하지 않고<br>이을을 지켜주었다.
,msg6,"이을도 어머니처럼 강해지고 싶다.<br>아니, 반드시 강해져야 한다."
,msg7-1,"이을은 약자가 아님을,<br>어머니의 선택이 맞았음을<br>증명해 낼 것이다."
,msg7-2,그리고 어머니에 대한<br>보은과 속죄는 물론...
,msg8,우릴 받아들여 준 인간 무리를 지키고<br>저 하늘 위의 이정표처럼 이끄는...
,msg9,고고하고 강한 늑대가<br>되어야만 하는 것이다...!
