Ignore,Key,Message
Y,メッセージ,
,msg1,孤零零的兔子，<br>站在漸漸崩裂的大地邊緣。
,msg2,紛爭從世界上消失了，<br>但是惡念的種子<br>還蟄伏在動物們心中。
,msg3,與老鼠和解的貓，<br>落入老鼠以感謝宴為幌子<br>布下的陷阱，<br>命喪黃泉。
,msg4,公正的老虎，<br>遭到不甘屈居其下的熊與狼暗算，<br>死於非命。
,msg5,睿智的貓頭鷹，<br>在受到蝙蝠教唆的各國一聲令下，<br>與書本一起長埋土中。
,msg6,至於烏龜……<br>牠堅硬的龜殼粉碎一地，<br>身軀失去了溫度。
,msg7,動物們圍在牠四周，<br>爭吵著誰有資格得到牠的神杖。
,msg8,「連這種呆瓜都能拯救世界，<br>　那讓老子來也行！」<br>「我不也可以嗎！」
,msg9,牠們無情地在烏龜身上踩踏，<br>只顧著搶奪神杖。
,msg10-1,「啊啊、啊啊啊……
,msg10-2,　啊啊啊啊啊啊——！！」
,msg11-1,兔子的腦袋一片空白……
,msg11-2,回過神來的時候，<br>牠的毛已經染上一片漆黑。
,msg12,「……對不起。」
,msg13-1,為烏龜哀悼後，<br>兔子站在大地的邊緣……
,msg13-2,縱身跳進了地獄深淵。
