Ignore,Key,Message
Y,メッセージ,
,msg1,滿月銀光流瀉，<br>映照出穆瓦諾手上<br>鮮紅的傷痕。
,msg2,她非但無法殺掉我，<br>還因此受了傷……<br>這次又是同樣的結果……
,msg3-1,樓下突然傳來一陣騷動，
,msg3-2,穆瓦諾立刻帶著武器趕了過去。
,msg4-1,隨後傳來的激烈打鬥聲，<br>讓我不知所措地愣在原地……
,msg4-2,真是太失態了。
,msg5,不久之後，<br>穆瓦諾帶著滿身傷痕回來……
,msg6,就算感覺不到疼痛，<br>受了這麼重的傷還是會……！
,msg7,……這一切都是因為我。<br>因為我自私貪生，<br>穆瓦諾才會……
,msg8,我在察覺到他們<br>根本不愛我的時候，<br>就該了結自己。
,msg9,可是……<br>我卻忍不住抱著期待，<br>期待他們有一天<br>會來接我回家。
,msg10-1,所以我明知道自己<br>會傷害到大家，<br>卻仍然選擇苟且偷生。
,msg10-2,最後的下場就是這樣！
,msg11-1,要是不曾有過承諾，<br>我又何至於這麼痛苦、<br>這麼不堪……！
,msg11-2,為什麼……？
,msg12-1,「既然要拋棄我，<br>　為什麼又要給我承諾！
,msg12-2,　為什麼要給我虛假的希望！？」
,msg13,不要讓我抱有期待……<br>直接說你們不要我了啊……！
,msg14,這樣我就能放棄了。<br>我的家人、我所愛的一切，<br>還有我的生命……
,msg15,那些被送來為我<br>排解孤單的小鳥……<br>我也能放過牠們了……
