Ignore,Key,Message
Y,メッセージ,
,msg1,"후훗, 곧 새로운 집사가 올 거래!"
,msg2-1,이제껏 일했던 사람들은<br>금세 그만두는 바람에<br>조금 걱정이지만...
,msg2-2,"앗, 왔다!"
,msg3,어머... 은은하게 빛나는<br>잿빛 눈동자가 참 예쁜 아이야.
,msg4-1,‘무아노’ 라는 이름이구나.
,msg4-2,"후후, 귀여운 작은 새가<br>또 한 마리 늘었네."
,msg5,희한하지...<br>마치 예전부터 저 아이를<br>알고 있던 기분이야...
,msg6-1,그래서일까.<br>초면인데도 내 이야기만<br>주절주절 늘어놓았어...
,msg6-2,나도 참 주책맞지.
,msg7-1,후우...<br>그래도 옛날 생각 나네.<br>곧잘 이렇게 여동생하고<br>이야기 나누곤 했는데.
,msg7-2,"가족들, 보고 싶다..."
,msg8,‘주인님과 사모님께서<br> 얼른 데리러 오시면 좋겠네요.’
,msg9,어째서였을까.<br>무아노는 분명 다정한 말투로<br>얘기해 줬는데...
,msg10,거짓말을 하는 것만 같았어...
