Ignore,Key,Message
Y,メッセージ,
,msg1,那時候，<br>我仍然和家人同住。
,msg2,落地鐘即將倒向我的瞬間，<br>突然破裂成碎片四散。
,msg3,受傷的人竟然不是我，<br>而是明明離碎片很遠的妹妹……
,msg4,嚎啕大哭的妹妹、<br>汩汩流淌的鮮血，<br>以及雙親彷彿看著怪物的眼神。
,msg5,在那之後很快地，<br>他們說我生病了，<br>並且把我送到別墅來。
,msg6,「等妳的病好了，<br>　我們一定會來接妳。」<br>　他們向我這麼承諾……
,msg7,『他們才不會來呢。<br>　因為我根本不是生病，<br>　而是魔女。』
,msg8,這只是一種病！<br>會好起來的！<br>所以他們才把我送來別墅……
,msg9-1,『好讓那些僕人動手<br>　把我處理掉。
,msg9-2,　堂堂名門千金竟然是魔女，<br>　簡直是家門恥辱。』
,msg10,不是的……這不是真的！
,msg11,『只要我從世界上消失，<br>　就不會再有人受傷了。』
,msg12,『我也不用繼續痴痴地等待，<br>　然後再反覆失望了。』
,msg13,……嗯，沒錯。<br>我再也……<br>不用困在這個地獄了……<br>對吧？
