Ignore,Key,Message
Y,メッセージ,
,msg1-1,ข้ารู้ได้ทันทีว่าคนที่<br>เดินเข้ามาคือใครเพียง
,msg1-2,แค่ฟังเสียงเปิดประตู 
,msg1-3,ไม่ช้าเสียงคนเดินที่ชั้นล่<br>างก็ขยับขึ้นมาที่ชั้นสอง
,msg2-1,หัวใจของข้าเต้นแรงเมื่อได้ยิน<br>เสียงฝีเท้านั้นเข้ามาใกล้ขึ้นเรื่อย ๆ 
,msg2-2,ข้ารู้สึกกังวลมากจึ<br>งซ่อนตัวอยู่ใต้ผ้าห่ม
,msg3-1,"ข้าสามารถพูดคุยกับพี่ขณะ<br>สบตากันได้ ข้าบอกพี่ว่า<br>""ขอบคุณ"" ได้ "
,msg3-2,"แต่ทำไมข้าถึงไม่กล้าพูดว่า<br>""ข้ารักพี่"""
,msg4-1,เด็กผู้หญิงทุกคนในเรื่องราวที่ข้าได้<br>อ่านต่างก็สามารถรวบรวมความกล้า<br>เพื่อสารภาพความรู้สึกของตัวเองได้ 
,msg4-2,หากข้ารวมรวบความกล้าบ้าง<br>ข้าจะกล้าแสดงความรัก<br>แบบพวกนางไหมนะ 
,msg4-3,กล้าที่จะ
,msg4-4,บอกคำสามคำสั้น ๆ 
,msg4-5,นั้นให้พี่ได้ฟัง…
,msg5,ประตูห้องของข้าเปิดออก<br>จากนั้นพี่ของข้าก็เดินเข้ามาในห้อง
,msg6,นี่... อืม...<br>ข้า…
,msg7,สิ่งที่ข้าอยากบอกพี่ไม่เคยห<br>ลุดออกจากปากของข้า
,msg8-1,เสียงของฝีเท้าจำนวนมา<br>กบุกเข้ามาในห้องของข้า
,msg8-2,จากเบื้องหลังพี่ที่มีสีหน้าทะมึน
