Ignore,Key,Message
Y,メッセージ,
,msg1,"<i>선생님...!<br>죽으면 안 돼요, 선생님...!!</i>"
,msg2,괴로워하는 숨소리는<br>갈수록 작아졌고...
,msg3,‘포푸리... 너는...’
,msg4-1,마지막 남은 힘을 쥐어짜 내듯<br>선생님이 내 뺨을 향해 손을 뻗었다.
,msg4-2,"그리고 귓가에 무언가 속삭이고는,<br>조용히 눈감았다."
,msg5-1,갑자기 모자가 눈 앞을 가렸다.<br><i>‘괴로우면 보지 않아도 괜찮아.’</i><br>이렇게 말하는 것처럼...
,msg5-2,그러면 편해질지도 모른다.
,msg6-1,하지만 선생님이 내게 남긴 유언은<br>이렇게 말하는 것 같았다.
,msg6-2,<i>‘어서 일어나...!’</i>
,msg7,"<i>‘너 자신을 믿어...<br> 그리고 용기를, 가져...!’</i>"
,msg8-1,"나는 모자를 잡았다.<br>자신감과 용기가 샘솟는,<br>마법의 모자."
,msg8-2,선생님의 마음이 가득 담긴<br>나의 보물.
,msg8-3,"부탁이야, 내게 힘을 빌려줘...!"
,msg9,"나는 모자를 깊게 눌러쓴 뒤,<br>크게 숨을 들이쉬었다."
