Ignore,Key,Message
Y,メッセージ,
,msg1-1,外に出ると、<br>たくさんの人が倒れていた。<br>人も魔女も……
,msg1-2,こ、このままじゃ、<br>みんな……っ。
,msg2-1,は、早くやらないとっ……<br>でも本当に私に出来るの？
,msg2-2,一度も成功した事ないし、<br>もしまた失敗して、<br>みんなを巻き込んでしまったらっ……。
,msg3,「大丈夫だ、ポプリ」
,msg4-1,せん、せい……
,msg4-2,先生が後ろから<br>私を抱き締めてくれた。
,msg4-3,不安な気持ちが<br>どんどん小さくなっていく。
,msg5,「お前は戦わなくていい。<br>　今の優しいお前のままで……」
,msg6,だけどその時、<br>遠くで何かが光り……
,msg7,「危ないポプリ！」
,msg8-1,先生が私の身体を突き飛ばし、<br>背後で渇いた銃声が響いた……
,msg8-2,せん、せい？
,msg9,おそるおそる振り返ると、<br>銃で撃たれた先生が倒れていた。
,msg10-1,……っ私のせいだ。
,msg10-2,私が言霊を<br>使わなかったからっ……
