Ignore,Key,Message
Y,メッセージ,
,msg1-1,多くの犠牲を払い<br>世界は救われた。
,msg1-2,死ぬのは怖いけど、<br>主様が一緒なら。
,msg2-1,隣を見つめると、<br>主様が杖を掲げた。
,msg2-2,「君だけは必ず助ける」
,msg2-3,そう微笑んで。
,msg3-1,私の体が治っていく？
,msg3-2,どうして……<br>まさか、主様の命が私に……。
,msg3-3,だめっ、<br>そんなことをしたら……っ！
,msg4-1,命を使い果たした<br>主様が倒れる。
,msg4-2,私はすぐに杖を拾い掲げた。
,msg4-3,この命を返せばまだ間に合う！
,msg4-4,けど……
,msg5-1,どうして？<br>どうして、何も起きないの！？
,msg5-2,人々を救うための杖、
,msg5-3,大切なものを守るための<br>杖なんでしょ！
,msg5-4,主様は、私にとって<br>何よりも大切な人なの！
,msg6-1,今その力を使わないで、<br>いつ使うのよ！
,msg6-2,今ならまだ間に合うから！
,msg6-3,だから、お願い、応えて、<br>主様を助けて……！
,msg6-4,私の命を、主様に<br>返してよっ！！
,msg7,どれだけ泣き叫んでも、<br>杖は応えない。
,msg8-1,杖は、世界を愛し、
,msg8-2,人々を愛する者に<br>その力を与える。
,msg9-1,たった一人だけを愛し、
,msg9-2,たった一人だけを<br>助けたいと願った私には、
,msg9-3,もう応えてはくれなかった。
