Ignore,Key,Message
Y,メッセージ,
,msg1-1,"Die Kirche von Longinus <br>besitzt einen Stab, "
,msg1-2,der ihnen der <br>Legende nach von einem <br>Engel überliefert wurde: <br>Der Stab von Tikkun.
,msg1-3,"Er soll angeblich die <br>Welt retten können, <br>wenn sie kurz vor dem <br>Untergang steht."
,msg2,"Ich wurde von einer <br>Priesterin aufgezogen, <br>die die volle <br>Kraft des Stabes <br>manifestieren konnte."
,msg3-1,"Es war ein knochenhartes <br>Training, doch ich konnte <br>mich nicht beklagen. "
,msg3-2,"Immerhin gibt es keine <br>wichtigere Pflicht, als die <br>Welt zu retten."
,msg4,"Dann kam der Tag, <br>an dem ich den Erben <br>des Stabes treffen durfte."
,msg5,"Der Herzog von Fran, <br>aus dem Land der <br>Blumen und Windmühlen."
,msg6-1,Ich war sehr <br>neugierig über ihn. 
,msg6-2,"Er war vielleicht ein Herzog, "
,msg6-3,doch er war so gütig und <br>er konnte bei allen ein <br>Lächeln zum erwecken. 
,msg6-4,Er war wie eine Blume.
,msg7-1,Eigentlich hätte <br>es für mich nichts 
,msg7-2,Wichtigeres geben sollen <br>als das Schicksal der Welt.
,msg8-1,"Doch wie die <br>Tage vergingen, "
,msg8-2,musste ich immer <br>mehr an ihn denken.
