Ignore,Key,Message
Y,メッセージ,
,msg1,Seither sind 200 <br>Jahre vergangen.
,msg2-1,"Seitdem der Herzog sein <br>Leben für mich opferte, "
,msg2-2,lebe ich weiter ohne einen <br>Tag älter zu werden.
,msg3,Um ihn zurückzubringen <br>habe ich meine Hände mit <br>verbotenen Techniken <br>schmutzig gemacht.
,msg4-1,"Doch alles was ich <br>dabei lernte war, "
,msg4-2,dass Gottes Gesetz des <br>Lebens nicht umkehrbar ist. 
,msg4-3,Die Toten ... <br>kommen nicht zurück.
,msg5-1,"Es ist mir vollständig bewusst, "
,msg5-2,"doch ich wünsche es <br>mir so, weil ..."
,msg6-1,"Es sieht so aus, als ob die <br>Dämonen ihre <br>Rückkehr schmieden. "
,msg6-2,Dieses Leben wurde <br>mir anvertraut. <br>Jetzt muss ich es einsetzen.
,msg7-1,"... doch da, auf einmal, <br>kommt mir ein <br>fürchterlicher Geistesblitz. "
,msg7-2,"Dämonen sind doch fähig, <br>sich gegen Gott aufzubäumen. "
,msg7-3,Vielleicht können sie sogar ... <br>seine Gesetze umkehren?
,msg8-1,"Nein, ich scherze ja nur. "
,msg8-2,Dieses Leben ist ein <br>Geschenk des Herzogs. 
,msg8-3,"Da ist es völlig <br>selbstverständlich, <br>dass ich seine geliebte <br>Welt beschützen werde."
,msg9-1,"Denn dies ist die <br>letzte Rolle, "
,msg9-2,die mir auferlegt wurde.
