Ignore,Key,Message
Y,メッセージ,
,msg1,Tôi đã thu hút ánh nhìn<br>của khán giả ngay khi họ<br>nghe thấy giọng nói vang<br>vọng của tôi.
,msg2-1,Đứng giữa họ là cậu bé đó... 
,msg2-2,Hãy nhìn tôi này.<br>Tôi sẽ biến nỗi buồn<br>đó thành nụ cười!
,msg3-1,Tôi tới đây!<br>Hãy xem những cú bắn<br>nhanh cực nhanh này và<br>màn xoay súng tuyệt vời! 
,msg3-2,Tiếp theo là...<br>những cú bắn kỹ xảo<br>đầy điêu luyện của tôi!!
,msg4,"Sau khi tôi kết thúc phần<br>biểu diễn của mình với<br>một tư thế thật ngầu,<br>bọn trẻ đã đáp lại bằng<br>những nụ cười và tràng<br>pháo tay."
,msg5,"Nhưng, người duy nhất<br>không cười là ông lão đó."
,msg6,...Đoán là tôi chưa<br>giỏi đến mức đó.<br>Tôi đã không thể mang<br>lại nụ cười trên khuôn<br>mặt của mọi người.
,msg7,"Ngay khi tôi miên<br>man với suy nghĩ đó,<br>tiếng nhạc vui tươi<br>bắt đầu vang lên."
,msg8,Đó là những người<br>nhào lộn lưu động!
,msg9,“Hãy làm điều này cùng nhau.<br>Chúng ta sẽ làm bừng sáng lễ<br>hội này và mang đến nụ cười trên<br>khuôn mặt của mọi người!”
,msg10,"Sau đó,<br>họ bắt đầu trình diễn<br>tất cả các loại hình biểu<br>diễn khác nhau."
,msg11,"Giờ đây,<br>đó là những gì tôi<br>đang nói đến!♪"
,msg12,Hãy xem chúng tôi đây.<br>Không có cách nào bạn<br>có thể ngăn chúng tôi<br>mang đến nụ cười<br>trên khuôn mặt bạn!
