Ignore,Key,Message
Y,メッセージ,
,msg1,“Step right up for an <br>exciting show that’ll <br>send your worries <br>flying into the sky!”
,msg2,"As the creepy fog hung over us, <br>I carried on with the show."
,msg3,"...Don’t you worry about <br>a thing, everyone... <br>Keep your eyes on me...!"
,msg4,"Suddenly, I heard the <br>faint sound of applause."
,msg5-1,"It was the elderly man! <br>As he clapped his hands, "
,msg5-2,I saw a huge smile on his face!
,msg6,"Afterwards, more and more <br>people started to clap, <br>their faces left with <br>no more traces of worry!"
,msg7,Huh? The fog’s been lifted...? <br>Just what the heck <i>was</i> that?
,msg8-1,Oh well. More importantly... 
,msg8-2,"Hey, bring the music back! <br>Make some more noise, everyone! "
,msg8-3,We’ve got a festival to enjoy!♪
