Ignore,Key,Message
Y,メッセージ,
,msg1-1,"Улицы кипели радостными<br>возгласами и смехом,<br>и вдруг... "
,msg1-2,вокруг начал опускаться туман.
,msg2,Есть что-то странное<br>в этом тумане...<br>У меня дурное предчувствие... 
,msg3,"""Гнев мертвых... Реален""."
,msg4-1,"Эти слова,<br>сказанные кем-то,<br>раздули пламя всеобщей тревоги. "
,msg4-2,И в ответ туман начал сгущаться.
,msg5,Улыбки начали исчезать...<br>одна за другой.
,msg6,"Интересно,<br>как бы поступили мои друзья<br>из цирковой труппы в<br>такой ситуации... "
,msg7-1,"Возможно,<br>они бы сказали: "
,msg7-2,"""Давайте устроим такое шоу,<br>что все будут улыбаться<br>и забудут обо всех тревогах""."
,msg8-1,"Радостные<br>воспоминания бесценны,<br>и я не позволю<br>страху их отобрать. "
,msg8-2,И поэтому... 
,msg9,"""Ладно, друзья!<br>А теперь всем глазам и<br>ушам - внимание сюда!"""
