Ignore,Key,Message
Y,メッセージ,
,msg1-1,"Я была еще совсем ребенком, "
,msg1-2,но мне пришлось<br>как-то выживать.<br>Поэтому я стала<br>танцевать в баре за деньги... 
,msg2-1,"Я использовала единственное, "
,msg2-2,"что оставил мне отец,<br>- причудливый восточный танец."
,msg3-1,"Этот танец идеально подходил<br>для разогрева публики, "
,msg3-2,и вскоре я стала лицом бара.
,msg4,Я танцевала там много лет. 
,msg5-1,"И хотя я не могла<br>покинуть город,<br>я ни в чем не нуждалась, "
,msg5-2,и все заботились обо мне.
,msg6-1,Но 
,msg6-2,моя мечта посетить<br>родину отца никуда 
,msg6-3,не исчезла.
