Ignore,Key,Message
Y,メッセージ,
,msg1-1,Un soir... 
,msg1-2,J'ai croisé la route d'une <br>orpheline qui m'a pour <br>ainsi dire forcée à lui <br>enseigner quelques pas.
,msg2-1,Cette drôle de fille aux <br>oreilles de chat était en <br>admiration devant <br>ma danse.
,msg2-2,
,msg3-1,"Elle me regardait avec <br>des étoiles dans les yeux <br>mais moi, "
,msg3-2,
,msg3-3,je voulais juste m'enfuir.
,msg4,Non... Je n'avais <br>rien d'enviable.
,msg5-1,"Je ne faisais que détourner <br>le regard de ce que je <br>voulais vraiment, "
,msg5-2,je n'étais qu'une lâche.
,msg6,Je ne voulais pas qu'elle <br>me regarde avec ces yeux.
,msg7-1,Je ne faisais que danser <br>dans un bar où je m'étais <br>enchaînée.
,msg7-2,
