Ignore,Key,Message
Y,メッセージ,
,msg1-1,Lãnh chúa của tôi đã 
,msg1-2,sắp xếp cho tôi biểu diễn<br>ở một quảng trường nhỏ.
,msg2,"Khán giả hơi thiếu so với<br>khi tôi nhảy trong quán bar,"
,msg3-1,Nhưng vẫn thật tuyệt khi<br>nhảy trước mặt người khác. 
,msg3-2,Chắc chắn là đã lâu rồi... 
,msg4,"Mặc dù vì một số lý do,<br>tôi phải nhảy với cô gái mèo đó... "
,msg5-1,Hoàn hảo.
,msg5-2,Vẫn còn rất nhiều điều<br>tôi chưa dạy cho cô ấy. 
,msg5-3,Tôi sẽ tận dụng cơ hội<br>này để cung cấp cho cô ấy<br>một khóa học cấp tốc khá
,msg6-1,Tôi chỉ làm điều này để<br>bạn không làm tôi khó xử… 
,msg6-2,Nếu bạn thể hiện khuôn<br>mặt hạnh phúc như vậy...
,msg6-3,nó sẽ chỉ khiến mọi<br>thứ khó khăn hơn... 
