Ignore,Key,Message
Y,メッセージ,
,msg1-1,Мой господин организовал 
,msg1-2,мне выступление на<br>небольшой площади.
,msg2,"Зрителей будет не так много,<br>как я привыкла видеть в баре,"
,msg3-1,Но все же приятно<br>танцевать перед публикой. 
,msg3-2,Давненько я этого не делала... 
,msg4,Но почему-то со мной должна<br>танцевать та девочка-кошка... 
,msg5-1,Идеально. 
,msg5-2,"Я еще столько всего<br>ей не показала.<br>Воспользуюсь этой<br>возможностью, "
,msg5-3,чтобы провести для нее еще<br>один укоренный курс.
,msg6-1,"Я делаю это только потому,<br>чтобы мне не было<br>стыдно за тебя... "
,msg6-2,Не надо делать такое<br>счастливое лицо... 
,msg6-3,это все только усложняет... 
