Ignore,Key,Message
Y,メッセージ,
,msg1,Mmm... Qué raro... <br>Mi casa tampoco está aquí...
,msg2,Veamos allá. <br>Seguro que está ahí...
,msg3,"Espera, ¿qué es ""casa""?..."
,msg4-1,Mmm... Es cálida... <br>y acogedora... y brillante... 
,msg4-2,Eso es mi casa.
,msg5-1,Tengo hambre... y frío. 
,msg5-2,"Pero, no pasa nada. "
,msg5-3,"Si encuentro mi casa, <br>seré muy feliz."
,msg6-1,Los papás no dejan que los <br>niños malos vuelvan a casa. 
,msg6-2,Ni a los mentirosos o ladrones.
,msg7-1,"Estoy bien, aún puedo caminar. "
,msg7-2,La próxima vez probaré <br>en ese pueblo...
