Ignore,Key,Message
Y,メッセージ,
,msg1-1,Parce que je suis une sorcière ? <br>Parce que je suis une méchante fille ?
,msg1-2,C'est pour ça... <br>que personne ne me croit jamais ?
,msg2-1,"Et qu'est-ce que vous êtes, vous ?"
,msg2-2,"À mentir, à me jeter des cailloux... "
,msg2-3,"C'est plutôt vous, <br>les méchantes personnes, non ?"
,msg3-1,Les méchantes personnes ne <br>peuvent pas rester chez elles. 
,msg3-2,Alors pourquoi... 
,msg3-3,vous avez tous un toit ?
,msg4-1,Pourquoi je suis <br>la seule à vivre dehors... 
,msg4-2,Personne ne me croit... 
,msg4-3,Je n'ai personne à qui parler.
,msg5-1,C'est parce que <br>je suis une sorcière ?
,msg5-2,Est-ce qu'ils me croiraient <br>si je n'étais pas une sorcière... ?
