Ignore,Key,Message
Y,メッセージ,
,msg1,我開始每晚寫信給父母。
,msg2,起初寫下的是每天發生的瑣事。<br>但是，隨著字數的增加，<br>筆尖逐漸流露出不同的字句。
,msg3-1,『我好孤單』，
,msg3-2,『我好想你們』，
,msg3-3,『對不起，那天沒能救你們』。
,msg4,原本流不出來的眼淚<br>暈開了墨跡。
,msg5,那天，我和媽媽一起<br>做了爸爸愛吃的燉菜。
,msg6,「莉貝，煮得很好吃喔。」
,msg7,我還清楚地記得<br>爸爸誇我時臉上的笑容。
,msg8-1,在衣櫃裡看到的景象，<br>仍然烙印在我的腦海，
,msg8-2,但我的身體裡，<br>同樣保留著與爸爸媽媽<br>一起度過的溫馨回憶。
,msg9-1,我忘記了如何歡笑或哭泣。
,msg9-2,但是，我沒有忘記他們對我的愛。<br>唯獨這份愛，<br>我從來沒有忘記。
,msg10,我將這些沒有收件人的信，<br>一封一封地裝好。
,msg11,這些信裡寫滿了我的情感，<br>它們就是我失去的心。
,msg12,我必須將它們送達目的地。<br>這樣才能讓我停滯的時間<br>再次向未來邁進。
