Ignore,Key,Message
Y,メッセージ,
,msg1,"I’m a mail carrier.<br>My job is to deliver letters.<br>So, I made my way<br>to the church."
,msg2,"“You’re that mail carrier<br>from before, aren’t you?”"
,msg3,"He was one of the men<br>who took everything from me.<br>But, I’m not scared anymore."
,msg4,“I’ve come to<br>deliver some letters.”
,msg5,“...What’s this?”
,msg6,"For the first time,<br>I looked directly at his face,<br>only to realize<br>how ordinary it was."
,msg7-1,He wasn’t a terrifying demon<br>or a cruel monster.<br>Just an ordinary man.
,msg7-2,"The confused look on his face<br>as he stared at the letters,<br>each with no address, was just<br>one of the many expressions<br>I’d seen on other recipients."
,msg8-1,"“Mom, Dad.<br>I’m still doing my best<br>to make it on my own."
,msg8-2,"From now on, I’m going to<br>live my life to the fullest...<br>For the both of you.”"
,msg9-1,I’m sure the man<br>won’t understand<br>the meaning of the letters...<br>and that’s fine.
,msg9-2,I no longer felt the need<br>for revenge or forgiveness.
,msg10-1,"As I left the church,<br>something wet<br>ran down my cheek.<br>The time that had<br>stood still for me<br>began to move once more."
,msg10-2,I’m...okay now.
