Ignore,Key,Message
Y,メッセージ,
,msg1-1,不久後，教會裡的修女<br>收留了我和涅布拉，<br>我們開始一起生活。
,msg1-2,修女跟涅布拉一樣，<br>都是善良又溫柔的人……
,msg2-1,但在這世界上，<br>好人會先死於非命……
,msg2-2,修女被殺了。<br>是憎恨魔女的人類下的毒手。
,msg3-1,人類跟魔女果然不該扯上關係。<br>照這樣下去，遲早會輪到涅布拉……
,msg3-2,我必須在事情發生前<br>改變這個世界。<br>打造不讓她傷心流淚的世界……
,msg3-3,建立屬於魔女的國家。
,msg4,「我們的家園，<br>　要靠自己親手打造。<br>　認同的人就跟我走。」
,msg5-1,於是我帶著同伴們離開了教會，<br>揮開了涅布拉阻止我離去的手……
,msg5-2,其實我想一直留在她身邊，<br>但我不能讓她涉險。
,msg5-3,所以……
,msg6,「妳，別跟來。」
,msg7-1,……這將是我最後一次<br>讓她傷心流淚。
,msg7-2,我以後一定會來迎接妳，<br>妳要等我。
,msg8,我極力壓住想回頭的欲望，<br>選擇了向前走。
