Ignore,Key,Message
Y,メッセージ,
,msg1,“你说的没错，露昕鲁。人类这种东西……”
,msg2,涅布……拉？
,msg3,唔……这是哪里……<br>为什么我会在岸上……<br>我不是沉到湖底了吗……？
,msg4-1,我环顾四周，<br>发现许多凝滞的泡沫<br>正在侵蚀世界。
,msg4-2,泡沫将接触到的地方逐一溶解……<br>情景宛如世界末日。
,msg5,就在这时候，<br>附近的一颗泡沫迸裂开来，<br>一道声音在我脑海中响起。
,msg6,“不要抛下我……<br>　留在我身边……”
,msg7,这是……涅布拉的声音……？
,msg8,我抛下了涅布拉？<br>什么意思……？
,msg9,此时脑海里，<br>突然浮现出涅布拉落寞的神情。
,msg10-1,原来是我，<br>从来不曾好好向她解释过。
,msg10-2,是我自顾自地期待<br>她会明白我的用心……<br>留下她就离开了。
,msg11-1,要是我当时<br>能向她说清楚就好了……
,msg11-2,不，现在说也还不迟。
,msg12-1,我迈开脚步，<br>朝泡沫聚集的地方前进。
,msg12-2,只为再度站在她身旁，
,msg12-3,并且告诉她：
,msg13,“涅布拉，<br>　我对你的心始终不变。<br>　我们两人是一体的。”
,msg14,“无论是生是死，<br>　我都会在你身边……”
