Ignore,Key,Message
Y,メッセージ,
,msg1-1,"그날로부터 몇 년이 흘렀지만,<br>우린 아직 멀쩡히 살아있다."
,msg1-2,한 수녀님이 거둬주신 덕분이다.
,msg2-1,"교회엔 어린아이가 많았는데,<br>얘네들을 돌봐주다 보니"
,msg2-2,어느새 ‘리더’ 라 불리게 됐다.
,msg2-3,루실이야 그렇다 치더라도<br>왜 나까지...
,msg3,"‘나랑 네브라,<br> 우리 둘이 이곳의 리더야.<br> 이건 그 증표.’"
,msg4,"루실은 자신의 목걸이를<br>반으로 쪼개 한쪽을 내게 주고서,<br>서로의 조각을 맞춰 보였다."
,msg5,‘이렇게 둘이서 한 몸인 거야.’
,msg6-1,마치 맹세라도 나눈 것만 같아.<br>기뻐...
,msg6-2,분명 앞으로도 우리는<br>계속 함께하겠지.
,msg6-3,그렇게... 생각했었는데...
,msg7,‘인간에게서<br> 마녀를 구해내자!’
,msg8,"어느 날,<br>루실은 마녀들만 모아서<br>교회를 나서려 했다."
,msg9,"<i>기다려, 루실.<br>인간은 우리의 적이 아냐.<br>분명 함께...!</i>"
,msg10,"하지만 믿음을 담아<br>뻗은 내 손을 뿌리치고,<br>그 아이는 떠나버렸다."
,msg11,‘너는 오지 마.’
,msg12,짧은 한마디만 남기고...
