Ignore,Key,Message
Y,メッセージ,
,msg1,Владения моего господина -<br>удивительное место.
,msg2,Кроме меня там оказалось<br>много других ведьм. 
,msg3,Все были так добры ко мне -<br>я будто бы обрела большую семью. 
,msg4,"Но когда я возвращалась<br>в свою комнату,<br>я плакала наедине с собой."
,msg5,"Возможно, я и обрела новую<br>""семью"",<br>но свою настоящую я потеряла."
,msg6,Больше никто не будет<br>ждать меня дома.
,msg7,"Я стараюсь сдерживать<br>слезы и радоваться тому,<br>что у меня есть."
,msg8,Я должна оставаться сильной. 
,msg9,"Я должна показать маме и папе,<br>что могу справиться сама."
,msg10,Потому что...<br>их больше нет со мной... 
