Ignore,Key,Message
Y,メッセージ,
,msg1,Botany. Geomorphology.<br>Hydrology. Climatology.<br>Astronomy.
,msg2,I’ve uncovered <i>everything</i><br>that makes up this world...
,msg3,There’s no longer<br>any question left<br>worth attaining<br>greater knowledge for.
,msg4-1,<i>Haah</i>... What an utterly<br><i>boring</i> world this is...
,msg4-2,"It’s <i>awfully</i> cliché,<br>but this never-ending boredom<br>must be that inescapable<br>trench they call<br>“the depths of despair”..."
,msg5,"Then, as I was killing time,<br>the tides turned.<br>When I looked into<br>a certain legend..."
,msg6,"The legend goes that<br>around 200 years ago,<br>a group of heroes saved Derulla<br>from the verge of ruin."
,msg7-1,"Normally, such drivel could be<br>laughed off as nothing more<br>than a fairy tale..."
,msg7-2,"But, my research led me to<br>unearth a certain object<br>from the site where<br>the legend took place."
,msg8,It was plant matter unlike any<br>I had ever laid eyes on—<br>an unknown “seed.”
,msg9-1,I knew from the moment<br>its shell graced my palm...
,msg9-2,that this seed was the very thing<br>that would finally bring <i>color</i><br>to my dull existence...
