Ignore,Key,Message
Y,メッセージ,
,msg1-1,据民间传说记载：
,msg1-2,自异界降临的继承者，<br>手持天使所授的神杖，<br>与恶魔的眷属掀起一场恶战。
,msg2,也就是说天使与恶魔，<br>正在借人类之手<br>进行一场代理人战争。
,msg3,假设这个猜测属实，<br>就说明他们<br>无法直接介入物质界。
,msg4,于是他们通过给予人类力量，<br>或是附身并控制人类以干预世界。
,msg5-1,以上是我基于传说、遗迹壁画<br>和碑文提出的假说，但……
,msg5-2,这说不通。
,msg6,他们怎么说都是更高等的生命，<br>为何还需要依靠渺小的人类？
,msg7-1,……不对。
,msg7-2,既然他们和人类<br>同样由“神”所创造，<br>两者之间自然具备同源性。
,msg8-1,反之亦然，人类也能成为<br>近似天使或恶魔的存在。
,msg8-2,甚至有可能，凌驾于他们之上——
,msg9,这套理论目前还停留在假设阶段，<br>是对是错接下来的实验<br>会给出答案。
,msg10,来了么，玫莉亚——<br>你做好心理准备了吧？
