Ignore,Key,Message
Y,メッセージ,
,msg1-1,伝承に曰く。
,msg1-2,外界より降り立ちし継承者は<br>天使より授かった杖で、<br>悪魔の眷属と戦ったのだという。
,msg2,天使と悪魔が、<br>人間を使って代理戦争をしている。
,msg3,これを事実と仮定するなら、<br>奴らは物質界への<br>直接介入は出来ない。
,msg4,そこで人間に力を与え、<br>時には依り代として<br>世界に干渉する。
,msg5-1,以上が伝承に加え、遺跡の壁画や<br>石板に記された内容をもとに<br>導き出した仮説だが……
,msg5-2,解せない。
,msg6,仮にも上位存在である奴らが、<br>矮小な人間に何故依存する？
,msg7-1,……いや。
,msg7-2,神という同一の創造主によって<br>創られたのなら、<br>同源性があって当然。
,msg8-1,そして逆も然り。<br>人は天使や悪魔に近しい<br>存在に成れる。
,msg8-2,あるいは、それ以上も──
,msg9,まだ机上の空論だが、<br>それもこの実験で証明されよう。
,msg10,来たか、メリア──<br>覚悟はできたかね？
