Ignore,Key,Message
Y,メッセージ,
,msg1,"Quando eu vim pra cá,<br>acho que a primeira coisa<br>que eu pensei foi... "
,msg2,"""Que lugar bom""."
,msg3,"Aqui tem natureza de verdade,<br>tem muitos seres vivos,<br>o ar é fresco... "
,msg4,"Até hoje eu já passei<br>por vários lugares, "
,msg5,"mas não existem muitos<br>como este, viu?"
,msg6,É por isso que eu também<br>tomei um susto quando<br>ficou tudo horrível<br>com a maldição.
,msg7,Foi uma sensação tipo...<br>nostálgica?
,msg8,"Hum, você parece querer<br>saber do que eu tô falando.<br>Calma, calma, não se afobe."
,msg9,Hoje eu vou abrir uma<br>exceção e contar tudinho<br>em detalhes.
