Ignore,Key,Message
Y,メッセージ,
,msg1-1,"I learned how to <br>grip a sword before <br>I could speak,"
,msg1-2,and how to use one <br>before I could read.
,msg2-1,"Now, I’ve cut ties with <br>everything irrelevant <br>to swordplay,"
,msg2-2,following a life that’s <br>one with the sword.
,msg3,"After all, my goal was <br>to outshine the founder!"
,msg4,I couldn’t dedicate anything <br><i>less</i> than my entire life.
,msg5,"The journey was an uphill battle, <br>constantly making me feel as if <br>I was going to vomit blood."
,msg6-1,"I went overboard with the training, <br>losing count of all the bones I’d broken."
,msg6-2,"But, I <i>refused</i> to give in."
,msg7,"Then, after years of <br>life with the sword, <br>I was made the next <br>head of the family...<br>and inherited the founder’s <br>twin blades and techniques."
,msg8-1,At last... 
,msg8-2,"Everything I dedicated <br>to the sword has paid off. <br>Now, it’s time for <br><i>my</i> legend to begin!"
,msg9-1,"Then, at that very moment..."
,msg9-2,I fell victim to a disease.
