Ignore,Key,Message
Y,メッセージ,
,msg1-1,"Ahh, itu benar. "
,msg1-2,Aku—semua orang<br>mengagumi sang pendiri bukan<br>karena momen kematiannya.
,msg2,Itu adalah cara hidupnya—<br>menolak kematian<br>dan berjuang hingga<br>nafas terakhirnya.
,msg3-1,"Ketika seseorang<br>meninggal dunia,<br>mereka tetap hidup di<br>dalam hati seseorang... "
,msg3-2,Itulah yang aku inginkan—<br>cara hidup seperti itu!
,msg4-1,"Ketika semua kerja<br>kerasku sia-sia dan<br>membunuh masa depanku,<br>aku menyerah... "
,msg4-2,"Pada penyakit ini,<br>dan pada diriku sendiri."
,msg5,"Jika aku membiarkan<br>hal ini terjadi,<br>mengungguli sang pendiri<br>tidak akan lebih dari<br>sekadar mimpi kosong."
,msg6-1,"Jadi, aku akan bertarung. "
,msg6-2,"Bukan untuk mati dalam<br>kobaran kemuliaan,<br>tetapi untuk memikat semua<br>orang dengan cara hidupku. "
,msg6-3,Pedang kembar ini dan aku<br>akan bertarung sampai aku<br>menghembuskan nafas terakhir.
,msg7-1,Berjuang demi nasib dunia<br>akan menjadi sempurna<br>dengan meninggalkan<br>bukti bahwa aku telah mati. 
,msg7-2,Tidak—bahwa aku hidup!
,msg8,Aku akan meninggalkan<br>dunia ini lebih<br>awal dari mereka...<br>Itu tak terhindarkan...
,msg9-1,"Itu sebabnya,<br>sampai saat itu... "
,msg9-2,Sampai saat<br>hidupku berakhir...!
