Ignore,Key,Message
Y,メッセージ,
,msg1-1,“They’re so warm... <br>It feels like I’m wrapped up <br>in your love and kindness... 
,msg1-2,"Thank you so much, Big Sis. <br>I’m so happy!”"
,msg2,Th-Thank goodness. <br>Sol looks so happy...
,msg3-1,"“Alright, this one’s <br>from me—a scarf!"
,msg3-2,"I made this <br>just for you, Big Sis.”"
,msg4,"As soon as she said that, <br>Sol wrapped me up <br>in a scarf as white as snow."
,msg5-1,"“Thank you, Sol. <br>It’s so warm,"
,msg5-2,like I’m wrapped up <br>in your love and kindness... 
,msg5-3,Huh?”
,msg6,"I just said the exact <br>same thing as Sol... <br>Hehe. I guess we <i>are</i> <br>sisters, after all."
,msg7,"As we found ourselves <br>gazing at each other, <br>Sol smiled as brightly <br>as the sun."
,msg8-1,"“I love you, Big Sis!"
,msg8-2,"Always have, <br>and always will! <br>Forever and ever!”"
,msg9,"“Yes... <br>I love you too, Sol. <br>Always have, <br>and always will. <br>Forever and ever.”"
