Ignore,Key,Message
Y,メッセージ,
,msg1-1,하긴 그 말이 맞아...
,msg1-2,"솔은 상냥하니 기뻐하겠지만,<br>이런 볼품없는 선물을 받아봤자..."
,msg2,<i>지금이라도 밖에서 사 오자...</i>
,msg3,‘실수하면 뭐 어때!’
,msg4,고개를 들어 보니 방 안에는<br>미소를 띤 여성이 있었다.
,msg5-1,"어라, 문은 닫혀 있는데<br>어디로 들어왔지...?"
,msg5-2,창문이 열려 있긴 해도<br>여긴 2층인데...
,msg6-1,‘중요한 건 마음이야.
,msg6-2,누군가를 위해 노력하는 모습이<br>아름다운 거라고!’
,msg7-1,"<i>하, 하지만...<br>아무리 열심히 해도<br>예쁜 모양이 안 나와서요...</i>"
,msg7-2,<i>그럴 바엔...</i>
,msg8,"힘없이 떨군 내 손을,<br>그 사람이 용기를 불어넣듯<br>힘껏 쥐었다."
,msg9,‘떠올려 봐!<br> 솔을 위해 노력하는 이유를.’
,msg10-1,<i>그건...</i>
,msg10-2,"솔은 항상 날 위해 노력하는데,<br>난 실수만 하니까..."
,msg11-1,그러니까 전하고 싶어.<br>항상 고맙고...
,msg11-2,정말로 사랑한다고.
,msg12-1,맞아...!<br>난 항상 핑계만 대고<br>도망쳐 왔잖아.
,msg12-2,적어도 솔을 위해서만큼은<br>최선을 다할래...!
,msg13,"솔에게 줄 선물을,<br>포기하지 않을래...!!"
