Ignore,Key,Message
Y,メッセージ,
,msg1-1,……苏菲亚小姐说的没错。
,msg1-2,虽然心地善良的索索<br>应该不会嫌弃我送的礼物……<br>但是收到这么粗糙的东西……
,msg2,我还是趁现在出去<br>买一份现成的……
,msg3,“失败了又有什么关系？”
,msg4,回过神来我才发现，<br>房间里出现了<br>一名笑容可掬的女人。
,msg5-1,呃……房门还关着，<br>她是从哪里进来的……？
,msg5-2,窗户虽然开着，<br>可是这里是二楼……
,msg6-1,“重要的是心意。
,msg6-2,　毕竟为了别人而全力以赴的样子，<br>　才是最动人的呀。”
,msg7-1,可、可是……<br>就算我用尽全力，<br>也做不出好看的东西来……
,msg7-2,那还不如……
,msg8,对方用力地握住我的手，<br>就像在为沮丧的我打气一样。
,msg9,“你再仔细想一想，<br>　自己为什么想为索索<br>　做这些事情？”
,msg10-1,这是因为……
,msg10-2,索索平时为我做了那么多，<br>我却总是把事情搞砸……
,msg11-1,所以我想让她知道。<br>知道我对她的感谢，
,msg11-2,还有我对她的爱。
,msg12-1,是啊……<br>我总是习惯找理由逃避……
,msg12-2,但我想为了索索，<br>试着努力一次。
,msg13,这是要送给索索的礼物，<br>我不想放弃……！！
