Ignore,Key,Message
Y,メッセージ,
,msg1,Создание шедевра -<br>дело не быстрое.
,msg2,"С тех пор,<br>как я в последний раз<br>нежилась в лучах солнца,<br>прошло довольно много времени,<br>но моя картина все<br>еще не закончена."
,msg3,"Поэтому,<br>чтобы немного отвлечься,<br>я решила нарисовать<br>твой портрет - да, твой,<br>правителя этой страны."
,msg4,"М? О, нет, все в порядке.<br>Благодаря тебе я больше<br>не нуждаюсь в рисовальных<br>принадлежностях."
,msg5,"К тому же,<br>какие бы краски я ни<br>использовала для твоего портрета,<br>твой цвет всегда будет выделяться."
,msg6,"...Ох, тебя точно<br>непросто рисовать."
,msg7,"Но это еще одна причина,<br>почему я взялась за твой портрет.<br>В кой века - за портрет<br>живого человека."
,msg8,"Что?<br>Ты сомневаешься в<br>мастерстве великой Шерны,<br>гениальной художницы?"
,msg9,"Не бойся, я тебя не разочарую."
