Ignore,Key,Message
Y,メッセージ,
,msg1,"Để hít thở không khí trong lành,<br>tôi để lại bức chân dung<br>mốc meo và đi ra ngoài. "
,msg2,"Nhưng, tất cả những gì tôi<br>thấy là các đám mây dày đặc<br>và những đống đổ nát chìm lún... "
,msg3,"Ôi trời ơi,<br>khung cảnh thật nhàm chán."
,msg4,"Nếu Lời Nguyền ngớ<br>ngẩn này chưa từng tồn tại, "
,msg5,liệu những con phố này có<br>còn tràn đầy năng lượng<br>như trước đây không?
,msg6,Người học việc của tôi...<br>và những người bạn của tôi...<br>Tất cả họ sẽ vẫn cười<br>bên cạnh tôi chứ?
,msg7,"Những người bạn vẽ<br>tranh của tôi là những<br>người đầu tiên bỏ đi,<br>sau đó những người khác<br>điên cuồng theo sau,<br>như thể các sinh vật bị<br>nguyền rủa đang đuổi theo họ."
,msg8,Có rất nhiều nơi<br>tốt hơn ngoài kia.<br>Tất nhiên họ sẽ rời đi.
,msg9,"Hừm... Giờ thì,<br>tôi tự hỏi liệu có thứ gì<br>tôi có thể dùng để vẽ không."
